id,first_name,last_name,city,rating,n_orders
77886,Илья,Григорьев,Подольск,23.2,5
77887,Анастасия,Белова,Долгопрудный,5.0,8
77888,Дарья,Белоусова,Железнодорожный,5.0,2
77889,Ксения,Харитонова,Железнодорожный,5.0,3
77890,Степан,Громов,Мытищи,5.0,3
77891,Полина,Герасимова,Королев,5.0,2
77892,София,Константинова,Королев,5.0,8
77893,Марк,Кузьмин,Железнодорожный,3.75,4
77894,Алексей,Артемьев,Королев,5.0,2
77895,Алиса,Лобанова,Химки,5.0,2
77896,Владислав,Смирнов,Мытищи,3.2,5
77897,Наталья,Панова,Королев,5.0,4
77898,Демид,Анисимов,Королев,3.0,1
77899,Артем,Лобанов,Люберцы,4.666666666666667,3
77900,Егор,Владимиров,Королев,4.25,4
77901,Иван,Абрамов,Королев,5.0,1
77902,Полина,Панфилова,Люберцы,16.875,8
77903,Валерия,Соболева,Балашиха,3.0,2
77904,Константин,Князев,Железнодорожный,5.0,2
77905,Алёна,Соловьева,Железнодорожный,24.0,5
77906,Анастасия,Пахомова,Долгопрудный,5.0,4
77907,Артем,Мартынов,Подольск,4.5,8
77908,Александр,Тетерин,Железнодорожный,8.75,4
77909,Иван,Исаков,Люберцы,5.0,3
77910,Злата,Виноградова,Химки,5.0,3
77911,Никита,Носов,Реутов,28.75,4
77912,Матвей,Тетерин,Балашиха,23.8,5
77913,Илья,Шилов,Железнодорожный,5.0,5
77914,Полина,Васильева,Железнодорожный,4.333333333333333,6
77915,Савелий,Емельянов,Балашиха,5.0,3
77916,Карина,Хохлова,Долгопрудный,4.6,5
77917,Василиса,Шестакова,Балашиха,5.0,3
77918,Яна,Федорова,Люберцы,4.5,4
77919,Артем,Соловьев,Королев,4.666666666666667,3
77920,Алексей,Архипов,Железнодорожный,4.6,5
77921,Дарья,Савина,Люберцы,4.75,4
77922,Марк,Молчанов,Балашиха,5.0,2
77923,Елизавета,Самсонова,Подольск,5.0,2
77924,Марк,Сергеев,Долгопрудный,5.0,2
77925,Ярослав,Громов,Балашиха,4.75,4
77926,Савелий,Сергеев,Долгопрудный,4.0,5
77927,Мария,Маркова,Подольск,4.666666666666667,3
77928,Василиса,Муравьева,Балашиха,5.0,2
77929,Вероника,Суворова,Королев,5.0,4
77930,Александра,Шарапова,Железнодорожный,5.0,5
77931,Ярослав,Павлов,Химки,5.0,6
77932,Полина,Ситникова,Москва,4.0,5
77933,Александра,Журавлева,Подольск,5.0,1
77934,Михаил,Фролов,Долгопрудный,52.5,2
77935,Александра,Дроздова,Долгопрудный,5.0,1
77936,Вероника,Крылова,Мытищи,3.6666666666666665,3
77937,Мария,Суханова,Люберцы,5.0,2
77938,Виктория,Ильина,Долгопрудный,5.0,2
77939,Марк,Борисов,Москва,4.5,8
77940,София,Горбунова,Королев,4.75,4
77941,Яна,Королева,Подольск,5.0,5
77942,Федор,Королев,Химки,4.25,4
77943,Константин,Копылов,Химки,5.0,2
77944,Степан,Федотов,Долгопрудный,2.5,2
77945,Елизавета,Казакова,Реутов,,0
77946,Артем,Колесников,Москва,3.0,2
77947,Наталья,Никонова,Мытищи,4.833333333333333,6
77948,Карина,Меркушева,Долгопрудный,5.0,7
77949,Андрей,Крюков,Железнодорожный,5.0,4
77950,Демид,Кононов,Королев,5.0,2
77951,Владислав,Пестов,Реутов,5.0,3
77952,Алёна,Панова,Москва,5.0,2
77953,Анна,Ефремова,Химки,4.666666666666667,4
77954,Арсений,Куликов,Долгопрудный,5.0,1
77955,Виктория,Титова,Люберцы,12.857142857142858,7
77956,Елизавета,Гаврилова,Балашиха,5.0,2
77957,Стефания,Тетерина,Долгопрудный,4.333333333333333,3
77958,Елизавета,Матвеева,Москва,5.0,4
77959,Анна,Лихачева,Мытищи,28.75,5
77960,Дарья,Гуляева,Мытищи,4.833333333333333,6
77961,Григорий,Кондратьев,Люберцы,5.0,2
77962,Вероника,Суворова,Долгопрудный,4.666666666666667,4
77963,Александр,Сергеев,Долгопрудный,4.8,5
77964,Злата,Родионова,Москва,5.0,3
77965,Злата,Игнатова,Москва,4.666666666666667,3
77966,Тимофей,Беспалов,Железнодорожный,4.0,2
77967,Даниил,Исаков,Королев,5.0,4
77968,Стефания,Суворова,Мытищи,4.833333333333333,6
77969,Маргарита,Константинова,Реутов,4.333333333333333,4
77970,Карина,Попова,Балашиха,5.0,3
77971,Валерия,Макарова,Железнодорожный,5.0,2
77972,Алёна,Голубева,Подольск,5.0,1
77973,Диана,Павлова,Люберцы,5.0,3
77974,Егор,Рябов,Москва,5.0,4
77975,Савелий,Яковлев,Мытищи,5.0,1
77976,Анна,Сазонова,Королев,4.0,1
77977,Григорий,Беспалов,Долгопрудный,4.6,5
77978,Алексей,Смирнов,Реутов,5.0,5
77979,Анастасия,Быкова,Москва,3.0,2
77980,Полина,Рыбакова,Балашиха,,0
77981,Виктория,Медведева,Москва,5.0,2
77982,Арсений,Белов,Мытищи,5.0,1
77983,Демид,Владимиров,Подольск,5.0,4
77984,Василиса,Смирнова,Железнодорожный,4.333333333333333,6
77985,Никита,Соколов,Долгопрудный,4.0,2
77986,Илья,Мухин,Долгопрудный,5.0,3
77987,Иван,Исаков,Долгопрудный,3.6666666666666665,3
77988,Григорий,Бобылев,Долгопрудный,5.0,3
77989,Милана,Стрелкова,Королев,4.0,6
77990,Ева,Чернова,Мытищи,4.0,5
77991,Маргарита,Кузьмина,Подольск,5.0,2
77992,Константин,Елисеев,Долгопрудный,5.0,1
77993,Арсений,Стрелков,Долгопрудный,,1
77994,Вероника,Гурьева,Люберцы,3.0,4
77995,Ульяна,Петрова,Мытищи,18.0,7
77996,Тимофей,Зимин,Реутов,5.0,2
77997,Ярослав,Игнатьев,Подольск,4.666666666666667,3
77998,Степан,Наумов,Химки,5.0,3
77999,Федор,Гусев,Мытищи,4.0,2
78000,Анастасия,Родионова,Реутов,4.75,4
78001,Валерия,Сидорова,Подольск,5.0,4
78002,Роман,Власов,Подольск,5.0,1
78003,Алиса,Князева,Долгопрудный,5.0,2
78004,Алексей,Ермаков,Подольск,5.0,4
78005,Денис,Гурьев,Реутов,5.0,3
78006,Вероника,Гурьева,Мытищи,5.0,5
78007,Глеб,Шубин,Балашиха,5.0,2
78008,Милана,Стрелкова,Химки,4.333333333333333,3
78009,Глеб,Баранов,Химки,4.833333333333333,6
78010,Глеб,Абрамов,Королев,28.25,4
78011,Вероника,Громова,Химки,5.0,2
78012,Дарья,Блинова,Королев,5.0,5
78013,Полина,Лобанова,Королев,5.0,2
78014,Валерия,Королева,Химки,5.0,2
78015,Диана,Емельянова,Подольск,5.0,4
78016,Александр,Русаков,Мытищи,23.2,6
78017,Милана,Шестакова,Мытищи,4.8,5
78018,Александр,Калинин,Долгопрудный,5.0,5
78019,Василиса,Воронцова,Подольск,24.0,5
78020,Григорий,Петухов,Реутов,5.0,2
78021,Алексей,Константинов,Долгопрудный,5.0,3
78022,Карина,Зиновьева,Химки,5.0,3
78023,Денис,Соболев,Королев,5.0,2
78024,Арина,Евсеева,Железнодорожный,5.0,4
78025,Михаил,Муравьев,Химки,5.0,5
78026,Ксения,Кулагина,Подольск,5.0,3
78027,Александр,Исаев,Железнодорожный,4.5,8
78028,Наталья,Моисеева,Реутов,4.6,5
78029,Алёна,Носкова,Подольск,5.0,8
78030,Вероника,Никитина,Железнодорожный,5.0,3
78031,Яна,Комиссарова,Химки,5.0,3
78032,Маргарита,Уварова,Долгопрудный,5.0,5
78033,Лев,Шашков,Долгопрудный,5.0,4
78034,Стефания,Лукина,Железнодорожный,5.0,7
78035,Диана,Лобанова,Королев,4.8,5
78036,Александра,Зуева,Королев,5.0,5
78037,Виктория,Исакова,Долгопрудный,5.0,4
78038,Илья,Котов,Королев,4.2,5
78039,Арсений,Архипов,Реутов,4.8,6
78040,Марк,Князев,Москва,5.0,3
78041,Арсений,Давыдов,Мытищи,5.0,3
78042,Андрей,Ларионов,Люберцы,3.857142857142857,7
78043,Наталья,Смирнова,Подольск,,0
78044,Марк,Лаврентьев,Королев,5.0,6
78045,Даниил,Волков,Королев,20.833333333333332,6
78046,Савелий,Попов,Подольск,3.6666666666666665,4
78047,Федор,Рогов,Королев,4.666666666666667,3
78048,Иван,Соболев,Железнодорожный,3.6666666666666665,3
78049,Ярослав,Гусев,Королев,4.666666666666667,4
78050,Марк,Кулагин,Москва,36.666666666666664,3
78051,Алиса,Силина,Долгопрудный,1.0,1
78052,Владислав,Овчинников,Химки,5.0,8
78053,Виктор,Бобров,Москва,4.2,5
78054,Демид,Кузнецов,Балашиха,5.0,4
78055,Константин,Носков,Подольск,52.0,2
78056,Ульяна,Матвеева,Королев,5.0,4
78057,Демид,Михайлов,Королев,3.0,2
78058,Ева,Комарова,Долгопрудный,4.0,4
78059,Полина,Казакова,Железнодорожный,4.666666666666667,3
78060,Кирилл,Сазонов,Мытищи,3.75,4
78061,Вероника,Суханова,Люберцы,5.0,3
78062,Злата,Нестерова,Подольск,3.6666666666666665,3
78063,Андрей,Никифоров,Реутов,28.75,5
78064,Милана,Андреева,Москва,5.0,3
78065,Анна,Сафонова,Реутов,4.8,5
78066,Ярослав,Быков,Королев,5.0,5
78067,Михаил,Дьячков,Люберцы,5.0,3
78068,Кирилл,Карпов,Химки,3.0,4
78069,Матвей,Аксенов,Железнодорожный,5.0,1
78070,Маргарита,Копылова,Химки,5.0,4
78071,Александра,Виноградова,Королев,5.0,4
78072,Валерия,Воронцова,Москва,4.0,3
